x1,x2
-1.5323960904447713,-0.9813816503452014
-0.6163595892740197,-1.5408954922121916
0.8766435732177448,0.2855664997701082
-0.38033247138492554,0.08161526194017099
-2.8955033427980448,-0.4362082853843716
-0.9315523777923519,-0.24667599706008403
-0.4035525561054364,-0.9230949582594805
-1.7880185555225219,-1.6798545966815084
0.983728729317736,1.4705042634548857
-0.987361074128345,-1.1454727818878396
-1.8735670002956661,-1.0075890654196318
-1.2135738573034733,0.07256410417778503
0.9809713064822284,0.644550357223852
-1.691445149432212,-1.0345720251125607
0.9582878814137316,1.0312553864227099
-1.8167354110328215,0.3460389718594201
-2.461767883507904,-0.6867328419237029
1.016184142618519,-0.2584846555458036
-1.5396694175577252,-0.5779664672914888
0.966152296727152,1.0634368314718121
-1.5610921310329826,0.3095582370876051
-2.268338708534771,-0.9276441681283812
1.6237361038631246,0.6977466394859695
-1.7317626331310758,-1.2877957931324464
-0.5927322573042096,-0.9079549014874106
-2.003874043068496,0.3661727113895754
-1.6583896413792176,-0.9427530378416042
-1.2148281020075322,-0.9915970502870571
-1.1210570954763666,-0.0041684619877818685
-1.3253028707743475,-0.9721323154339446
-1.1352901853656363,-1.334549049797317
-1.6064830825413239,-1.5083793104734473
0.9015877938898083,1.757268569639837
-1.7167407158388193,-0.8897807241966025
-1.7353584270781506,-1.6300183732370332
-0.24156859241940176,-0.559905674979666
-0.8360482135584403,-1.5103283841159907
-1.1121593790094593,-1.3124574435810348
0.458449497760924,0.3115914098526795
0.606351042192369,0.6859847659916775
0.917677676754489,1.7516158579902932
-1.9271520196881728,-0.0733128261903796
-1.1750350131538838,-0.21401657810977237
-1.062395972403013,-1.4558369052383036
0.05558537041451128,-0.8253542909963857
-2.051677216029956,-0.33350578650085405
-1.7034762686655707,-1.0157318969243248
-1.0585950152934707,-1.210886054564188
1.0488002839031887,2.002875251611655
0.9470111565817092,0.8082451644866517
-1.9760954852540462,-1.238406651718895
0.6620647911876986,0.3315964946934816
-1.2936999875675077,0.2715222963435011
1.506313068445439,1.3711233001727559
-1.4869315192764236,-0.7663007946621527
-0.587182124588619,-0.6098344328450903
-0.862545662693478,-0.7226102535455536
-0.7859016328583853,-1.1906153559800883
-0.40704868372264025,0.3375335056183497
-1.1935443146477485,-1.041068561724957
-1.5481713884558483,-1.2484728868644548
-2.089544446306913,-1.0769507628888255
1.1640536736242346,0.9344770590688227
-0.14623478411176927,0.08830887486065453
0.9492683266462002,2.4185079457660477
-1.3369758412573884,-0.8643831657747049
-1.8443790186299454,-0.7688327625223167
-1.6824622153313373,-1.0383630885972785
0.4749281660621222,0.72652356315779
1.048151032884287,1.1395959853200728
0.9281859688156706,0.9959144366450369
-1.1281937866646323,-0.4346936993147296
-1.5087472895956915,-0.706190618537612
-1.086180161695359,-0.3760560990848312
-1.7045995963944256,-0.7809016650353894
-1.0206025361617241,-1.7217462117663342
0.6352743544350244,2.155309501041261
-1.6861710416997344,-2.1340418913346557
-1.2238527443778282,-0.558806381933179
0.6870816102459336,0.8794635723515545
0.756607798787854,-0.37445564012531873
-1.3619313110761349,-0.5536408988369766
0.8158933514446473,0.747261894165927
1.2894065916978663,1.980227470576299
-1.3409449631947787,0.22800563298961984
-0.886109101279127,-0.018892262261001047
-1.920545705070679,-0.39104328903102387
-1.9424515729063256,-0.16732896384131812
0.561596600558998,0.8858131704848269
0.9544015287653465,0.7486483825582817
-1.9291317790402556,-1.652010762307385
-0.9248611293836876,-1.7612345933640485
-2.08391611104119,0.1948784077709127
-0.5618255915633676,-0.07857209072935334
-1.2725448896191325,-0.9123103100155002
0.865467759453832,1.8006662092698649
-0.0020584304315862667,0.0019167696618350716
1.4158767922248585,2.315995888612618
-1.486531703019083,-0.74155990023873
0.4288129774099642,1.6146515720503425
-1.316909337003193,-0.5430008776817494
-1.1999959027764826,-0.41898113786473623
-0.9001701507808515,-1.0764318724331319
-1.132045240574057,-0.8588902337857748
-0.8850767493578882,-0.3831505138063965
-1.605791309050992,-1.0628445809667117
-1.4608020225708283,-0.318526162522163
-1.3102122483168643,-0.572508958666951
0.6931652446350187,2.191625478481977
-1.8666677535509502,-1.046029815921529
-1.3235696909364973,-1.5008560986447184
-0.17010958176624746,-1.608655436685468
-1.3663243943394836,-0.1878963729705202
0.7727047137066296,0.37298940323275753
-1.0442447615331396,-0.39385517898185274
-1.6815076470273287,-0.3941400230321002
-1.7437377978347879,0.1258087572440414
1.1983183173946497,2.491098141963609
-2.1947545556233634,-0.5363649792412779
-1.5988194704153829,0.3577192322901914
-0.7538926551444449,-0.6096690708852188
-1.6257168856100308,-0.5503699722431448
-2.8317938895004473,-0.4078288427357837
0.9830615717538385,1.7951707895174365
0.061852774392564536,-1.6726194047592589
1.0068878452416867,1.713330545316069
0.937116574270052,-0.5756824569649157
-1.3802209358010635,-0.15335371641424245
1.0066445378231308,-0.3148307605416245
-1.9884811914466614,-1.0626920268466604
-1.7878877692266726,-1.8357695613990062
-0.8966231457925388,-0.5555228982553337
0.9482784504894669,1.0874543107179562
0.7457298102180034,0.5731576265559971
-2.100555082841652,-1.6080305034785334
0.1298868649183651,-0.23331230780575174
-1.999089904470014,-0.2595041078274878
-1.003754933590487,-0.86966236342062
-2.278119008179627,-0.5223306466845355
-2.3535343500626316,-0.5294393229164511
-0.7127572095365565,0.5445359195208745
-1.7228201655137403,-0.23404356501830326
1.1053503320577571,2.4861769495353068
0.671552336456513,0.8665301098017099
0.8299600015368922,0.852708444182633
0.9234780525484985,1.7404518427447977
-1.71040653864233,0.19573047771392316
-1.746852893229064,-1.2958631231954088
-1.7619496446671898,-0.4764504852249097
1.1460743511974043,0.2562972288119889
0.5357767790717638,0.5497299111770542
-0.7316488193357513,-0.8930060558545005
-1.9944131555145121,-0.987375350675416
-0.8282032227346143,-1.079851458041566
0.8778226001158754,3.256979242050864
0.5652309042118817,0.6210768504616112
0.1033142721075202,1.790076809062761
1.0019894951403787,1.845478699291443
0.7436432063096667,0.5781651200519847
-0.1264526150495835,-0.5659440063872442
-1.847693335266495,-0.12979022714248833
-0.7474847057315087,-0.6087634082341873
-1.2600896665700994,-0.6185168613561312
0.08235001861036495,-1.4360094936329284
-2.249763038401049,-0.43377237253567696
0.8331974698454536,1.5538322222821357
-0.608601061130128,-0.15222884477790743
-1.0741446813066224,-1.4596404743505167
1.0746673774193773,1.8436040891836227
0.7381636099876496,-0.5131253022398081
0.5521738450800262,0.7838168138765166
1.2088316486348303,1.7171247589414764
-1.6805932562085781,-1.017644699592283
-1.060572192615922,-2.46355565385599
