x,y
0.882026172983832,0.5775473741226217
0.20007860418361165,0.35388364393557514
0.4893689920528696,-2.081689247939854
1.120446599600729,0.2699477293892485
0.9337789950749837,0.6037107152500577
-0.4886389399382055,-2.162578193623526
0.4750442087627947,-2.0382265469445406
-0.07567860414884894,1.7841832829790338
-0.05160942589677892,1.856091860591189
0.20529925096918616,0.350692564860416
0.072021785580439,1.504196741476013
0.7271367534814875,-0.6549891458414758
0.3805188625734967,-1.669010390281364
0.06083750824641421,1.805258404194605
0.22193161637271283,0.6481827502631058
0.16683716368713342,1.1072095244119824
0.7470395365788031,-0.5211032041872701
-0.10257913188290044,1.6166619438367733
0.15653385082545068,1.387668995090583
-0.4270478696508624,-1.6320003541702526
-1.2764949079170393,-1.774947369086311
0.3268092977201803,-0.9185394878674751
0.43221809942975287,-2.427079018380549
-0.37108251020322097,-1.4919366374091423
1.1348773119938038,0.009811911893594403
-0.7271828372993824,-0.7957519571900195
0.022879258650723034,2.1674559293951337
-0.0935919250129168,1.1073471230858591
0.7663896071792288,-0.49562138862532534
0.7346793849501425,-0.6780002565421198
0.07747371284845815,1.6683145238431007
0.18908125980108678,0.42783831653501025
-0.4438928738150564,-1.9002515221482137
-0.9903982341119635,1.0708471532288508
-0.1739560746630763,0.6951682916183584
0.07817448455199003,1.8204015003909384
0.6151453403638604,-1.7131003406752165
0.6011899243922056,-1.9695704730639814
-0.19366340870397614,0.8158623384074944
-0.15115137528766778,1.1566397915386357
-0.5242764825335463,-2.3306901917417906
-0.7100089685894876,-1.2332674504381955
-0.8531350953125063,0.4621873864755139
0.9753876976158948,1.0636103876598695
-0.25482609087582675,0.04959306278132039
-0.2190371508055932,0.3156421355445886
-0.6263976800249631,-1.7026306640733178
0.38874517791595503,-1.8749726514702794
-0.8069489237789758,-0.10722491019193794
-0.10637014010698435,1.5363062861704755
-0.4477332805968378,-2.3045090289019403
0.193451248929631,0.8223812478381791
-0.2554025687844365,-0.04048205039510204
-0.590316092061206,-1.9791780839780146
-0.014091114169327434,2.0597485699892597
0.21416593526520883,0.8048508555764895
0.033258611191583944,1.8616112392349202
0.1512359488698907,0.6998094550110061
-0.3171610468404818,-0.8798759027526206
-0.18137058299356906,0.7929271375140974
-0.3362302238879755,-1.2479134543076256
-0.17977658077027064,0.6260125166264523
-0.406573141022227,-1.9183314283313746
-0.8631413011658384,0.5962682965858042
0.08871307112687642,1.5888326069769625
-0.20089046810413094,1.0495158496666739
-0.8150991734830223,-0.06104815956650253
0.2313911277628871,0.02114820524674421
-0.4536491821916211,-2.5793040010598913
0.025972697898069476,2.023049960261695
0.36454528108876844,-1.854506666324449
0.06449145537870533,1.7259877999580995
0.5697003422716503,-2.1909468020999694
-0.6174129101768263,-2.003142810185792
0.2011708205887745,0.9113293664813084
-0.3424050454701566,-1.0154104639249546
-0.4353985745909409,-1.7632372062225283
-0.28942483238220773,-0.750626343168315
-0.15577626606368633,1.3175379395045201
0.02808267111487272,2.0673581290350413
-0.5825749203916782,-1.9219087214001516
